Geography,Cases
"Austin County, Texas",31.0
"Bailey County, Texas",4.0
"Bandera County, Texas",12.0
"Bastrop County, Texas",205.0
"Baylor County, Texas",0.0
"Bee County, Texas",51.0
"Bell County, Texas",0.0
"Bexar County, Texas",0.0
"Blanco County, Texas",6.0
"Borden County, Texas",1.0
"Bosque County, Texas",4.0
"Bowie County, Texas",282.0
"Brazoria County, Texas",517.0
"Brazos County, Texas",613.0
"Brewster County, Texas",5.0
"Briscoe County, Texas",3.0
"Brooks County, Texas",5.0
"Brown County, Texas",26.0
"Burleson County, Texas",22.0
"Burnet County, Texas",51.0
"Caldwell County, Texas",72.0
"Calhoun County, Texas",27.0
"Callahan County, Texas",13.0
"Cameron County, Texas",388.0
"Camp County, Texas",30.0
"Carson County, Texas",3.0
"Cass County, Texas",38.0
"Castro County, Texas",5.0
"Chambers County, Texas",25.0
"Cherokee County, Texas",94.0
"Childress County, Texas",5.0
"Clay County, Texas",3.0
"Cochran County, Texas",2.0
"Coke County, Texas",3.0
"Coleman County, Texas",7.0
"Collin County, Texas",0.0
"Collingsworth County, Texas",5.0
"Colorado County, Texas",21.0
"Comal County, Texas",149.0
"Comanche County, Texas",11.0
"Concho County, Texas",4.0
"Cooke County, Texas",38.0
"Coryell County, Texas",130.0
"Cottle County, Texas",2.0
"Crane County, Texas",2.0
"Crockett County, Texas",3.0
"Crosby County, Texas",11.0
"Culberson County, Texas",1.0
"Dallam County, Texas",7.0
"Dallas County, Texas",0.0
"Dawson County, Texas",29.0
"Deaf Smith County, Texas",29.0
"Delta County, Texas",7.0
"Denton County, Texas",972.0
"Dewitt County, Texas",32.0
"Dickens County, Texas",3.0
"Dimmit County, Texas",23.0
"Donley County, Texas",3.0
"Duval County, Texas",27.0
"Eastland County, Texas",4.0
"Ector County, Texas",289.0
"Edwards County, Texas",0.0
"Ellis County, Texas",259.0
"El Paso County, Texas",0.0
"Erath County, Texas",51.0
"Falls County, Texas",28.0
"Fannin County, Texas",30.0
"Fayette County, Texas",18.0
"Fisher County, Texas",2.0
"Floyd County, Texas",8.0
"Foard County, Texas",0.0
"Fort Bend County, Texas",787.0
"Franklin County, Texas",10.0
"Freestone County, Texas",14.0
"Frio County, Texas",46.0
"Gaines County, Texas",11.0
"Galveston County, Texas",507.0
"Garza County, Texas",7.0
"Gillespie County, Texas",17.0
"Glasscock County, Texas",0.0
"Goliad County, Texas",6.0
"Gonzales County, Texas",38.0
"Gray County, Texas",9.0
"Grayson County, Texas",174.0
"Gregg County, Texas",308.0
"Grimes County, Texas",41.0
"Guadalupe County, Texas",221.0
"Hale County, Texas",57.0
"Hall County, Texas",2.0
"Hamilton County, Texas",4.0
"Hansford County, Texas",1.0
"Hardeman County, Texas",1.0
"Hardin County, Texas",39.0
"Harris County, Texas",0.0
"Harrison County, Texas",95.0
"Hartley County, Texas",0.0
"Haskell County, Texas",2.0
"Hays County, Texas",426.0
"Hemphill County, Texas",1.0
"Henderson County, Texas",93.0
"Hidalgo County, Texas",830.0
"Hill County, Texas",27.0
"Hockley County, Texas",26.0
"Hood County, Texas",38.0
"Hopkins County, Texas",37.0
"Houston County, Texas",40.0
"Howard County, Texas",36.0
"Hudspeth County, Texas",1.0
"Hunt County, Texas",165.0
"Hutchinson County, Texas",15.0
"Irion County, Texas",1.0
"Jack County, Texas",4.0
"Jackson County, Texas",17.0
"Jasper County, Texas",46.0
"Jeff Davis County, Texas",4.0
"Jefferson County, Texas",736.0
"Jim Hogg County, Texas",3.0
"Jim Wells County, Texas",54.0
"Johnson County, Texas",155.0
"Jones County, Texas",13.0
"Karnes County, Texas",24.0
"Kaufman County, Texas",279.0
"Kendall County, Texas",32.0
"Kenedy County, Texas",0.0
"Kent County, Texas",0.0
"Kerr County, Texas",28.0
"Kimble County, Texas",3.0
"King County, Texas",0.0
"Kinney County, Texas",3.0
"Kleberg County, Texas",77.0
"Knox County, Texas",2.0
"Lamar County, Texas",105.0
"Lamb County, Texas",9.0
"Lampasas County, Texas",24.0
"La Salle County, Texas",8.0
"Lavaca County, Texas",21.0
"Lee County, Texas",26.0
"Leon County, Texas",9.0
"Liberty County, Texas",154.0
"Limestone County, Texas",52.0
"Lipscomb County, Texas",0.0
"Live Oak County, Texas",3.0
"Llano County, Texas",27.0
"Loving County, Texas",0.0
"Lubbock County, Texas",0.0
"Lynn County, Texas",9.0
"Mcculloch County, Texas",8.0
"Mclennan County, Texas",664.0
"Mcmullen County, Texas",0.0
"Madison County, Texas",13.0
"Marion County, Texas",7.0
"Martin County, Texas",6.0
"Mason County, Texas",1.0
"Matagorda County, Texas",46.0
"Maverick County, Texas",32.0
"Medina County, Texas",40.0
"Menard County, Texas",5.0
"Midland County, Texas",282.0
"Milam County, Texas",26.0
"Mills County, Texas",4.0
"Mitchell County, Texas",6.0
"Montague County, Texas",10.0
"Montgomery County, Texas",439.0
"Moore County, Texas",12.0
"Morris County, Texas",30.0
"Motley County, Texas",0.0
"Nacogdoches County, Texas",133.0
"Navarro County, Texas",58.0
"Newton County, Texas",14.0
"Nolan County, Texas",41.0
"Nueces County, Texas",0.0
"Ochiltree County, Texas",12.0
"Oldham County, Texas",1.0
"Orange County, Texas",110.0
"Palo Pinto County, Texas",40.0
"Panola County, Texas",17.0
"Parker County, Texas",98.0
"Parmer County, Texas",2.0
"Pecos County, Texas",20.0
"Polk County, Texas",31.0
"Potter County, Texas",686.0
"Presidio County, Texas",3.0
"Rains County, Texas",2.0
"Randall County, Texas",21.0
"Reagan County, Texas",7.0
"Real County, Texas",4.0
"Red River County, Texas",13.0
"Reeves County, Texas",55.0
"Refugio County, Texas",6.0
"Roberts County, Texas",0.0
"Robertson County, Texas",44.0
"Rockwall County, Texas",79.0
"Runnels County, Texas",6.0
"Rusk County, Texas",61.0
"Sabine County, Texas",6.0
"San Augustine County, Texas",10.0
"San Jacinto County, Texas",21.0
"San Patricio County, Texas",112.0
"San Saba County, Texas",8.0
"Schleicher County, Texas",1.0
"Scurry County, Texas",25.0
"Shackelford County, Texas",1.0
"Shelby County, Texas",39.0
"Sherman County, Texas",1.0
"Smith County, Texas",430.0
"Somervell County, Texas",5.0
"Starr County, Texas",23.0
"Stephens County, Texas",4.0
"Sterling County, Texas",0.0
"Stonewall County, Texas",1.0
"Sutton County, Texas",2.0
"Swisher County, Texas",10.0
"Tarrant County, Texas",0.0
"Taylor County, Texas",256.0
"Terrell County, Texas",0.0
"Terry County, Texas",8.0
"Throckmorton County, Texas",0.0
"Titus County, Texas",39.0
"Tom Green County, Texas",239.0
"Travis County, Texas",0.0
"Trinity County, Texas",4.0
"Tyler County, Texas",14.0
"Upshur County, Texas",44.0
"Upton County, Texas",4.0
"Uvalde County, Texas",29.0
"Val Verde County, Texas",38.0
"Van Zandt County, Texas",34.0
"Victoria County, Texas",248.0
"Walker County, Texas",124.0
"Waller County, Texas",77.0
"Ward County, Texas",21.0
"Washington County, Texas",58.0
"Webb County, Texas",257.0
"Wharton County, Texas",66.0
"Wheeler County, Texas",0.0
"Wichita County, Texas",246.0
"Wilbarger County, Texas",15.0
"Willacy County, Texas",19.0
"Williamson County, Texas",682.0
"Wilson County, Texas",42.0
"Winkler County, Texas",8.0
"Wise County, Texas",48.0
"Wood County, Texas",30.0
"Yoakum County, Texas",2.0
"Young County, Texas",2.0
"Zapata County, Texas",0.0
"Zavala County, Texas",15.0
"Beaver County, Utah",0.0
"Box Elder County, Utah",15.0
"Cache County, Utah",56.0
"Carbon County, Utah",5.0
"Daggett County, Utah",0.0
"Davis County, Utah",238.0
"Duchesne County, Utah",9.0
"Emery County, Utah",1.0
"Garfield County, Utah",1.0
"Grand County, Utah",5.0
"Iron County, Utah",7.0
"Juab County, Utah",4.0
"Kane County, Utah",2.0
"Millard County, Utah",5.0
"Morgan County, Utah",5.0
"Piute County, Utah",0.0
"Rich County, Utah",0.0
"Salt Lake County, Utah",0.0
"San Juan County, Utah",9.0
"Sanpete County, Utah",10.0
"Sevier County, Utah",7.0
"Summit County, Utah",23.0
"Tooele County, Utah",52.0
"Uintah County, Utah",10.0
"Utah County, Utah",334.0
"Wasatch County, Utah",14.0
"Washington County, Utah",102.0
"Wayne County, Utah",0.0
"Weber County, Utah",198.0
"Addison County, Vermont",5.0
"Bennington County, Vermont",16.0
"Caledonia County, Vermont",3.0
"Chittenden County, Vermont",88.0
"Essex County, Vermont",0.0
"Franklin County, Vermont",6.0
"Grand Isle County, Vermont",1.0
"Lamoille County, Vermont",1.0
"Orange County, Vermont",3.0
"Orleans County, Vermont",5.0
"Rutland County, Vermont",10.0
"Washington County, Vermont",16.0
"Windham County, Vermont",11.0
"Windsor County, Vermont",8.0
"Accomack County, Virginia",35.0
"Albemarle County, Virginia",111.0
"Alleghany County, Virginia",7.0
"Amelia County, Virginia",7.0
"Amherst County, Virginia",22.0
"Appomattox County, Virginia",15.0
"Arlington County, Virginia",341.0
"Augusta County, Virginia",73.0
"Bath County, Virginia",3.0
"Bedford County, Virginia",55.0
"Bland County, Virginia",0.0
"Botetourt County, Virginia",17.0
"Brunswick County, Virginia",38.0
"Buchanan County, Virginia",2.0
"Buckingham County, Virginia",26.0
"Campbell County, Virginia",58.0
"Caroline County, Virginia",48.0
"Carroll County, Virginia",20.0
"Charles City County, Virginia",8.0
"Charlotte County, Virginia",19.0
"Chesterfield County, Virginia",535.0
"Clarke County, Virginia",3.0
"Craig County, Virginia",1.0
"Culpeper County, Virginia",34.0
"Cumberland County, Virginia",21.0
"Dickenson County, Virginia",4.0
"Dinwiddie County, Virginia",32.0
"Essex County, Virginia",19.0
"Fairfax County, Virginia",852.0
"Fauquier County, Virginia",29.0
"Floyd County, Virginia",3.0
"Fluvanna County, Virginia",12.0
"Franklin County, Virginia",49.0
"Frederick County, Virginia",39.0
"Giles County, Virginia",13.0
"Gloucester County, Virginia",24.0
"Goochland County, Virginia",23.0
"Grayson County, Virginia",11.0
"Greene County, Virginia",9.0
"Greensville County, Virginia",16.0
"Halifax County, Virginia",55.0
"Hanover County, Virginia",48.0
"Henrico County, Virginia",684.0
"Henry County, Virginia",72.0
"Highland County, Virginia",0.0
"Isle Of Wight County, Virginia",45.0
"James City County, Virginia",79.0
"King And Queen County, Virginia",4.0
"King George County, Virginia",21.0
"King William County, Virginia",13.0
"Lancaster County, Virginia",11.0
"Lee County, Virginia",13.0
"Loudoun County, Virginia",141.0
"Louisa County, Virginia",31.0
"Lunenburg County, Virginia",25.0
"Madison County, Virginia",2.0
"Mathews County, Virginia",2.0
"Mecklenburg County, Virginia",74.0
"Middlesex County, Virginia",2.0
"Montgomery County, Virginia",81.0
"Nelson County, Virginia",12.0
"New Kent County, Virginia",14.0
"Northampton County, Virginia",13.0
"Northumberland County, Virginia",12.0
"Nottoway County, Virginia",27.0
"Orange County, Virginia",28.0
"Page County, Virginia",28.0
"Patrick County, Virginia",10.0
"Pittsylvania County, Virginia",52.0
"Powhatan County, Virginia",7.0
"Prince Edward County, Virginia",49.0
"Prince George County, Virginia",70.0
"Prince William County, Virginia",488.0
"Pulaski County, Virginia",26.0
"Rappahannock County, Virginia",4.0
"Richmond County, Virginia",10.0
"Roanoke County, Virginia",91.0
"Rockbridge County, Virginia",4.0
"Rockingham County, Virginia",55.0
"Russell County, Virginia",8.0
"Scott County, Virginia",11.0
"Shenandoah County, Virginia",19.0
"Smyth County, Virginia",18.0
"Southampton County, Virginia",12.0
"Spotsylvania County, Virginia",165.0
"Stafford County, Virginia",150.0
"Surry County, Virginia",8.0
"Sussex County, Virginia",16.0
"Tazewell County, Virginia",11.0
"Warren County, Virginia",36.0
"Washington County, Virginia",33.0
"Westmoreland County, Virginia",32.0
"Wise County, Virginia",23.0
"Wythe County, Virginia",28.0
"York County, Virginia",48.0
"Alexandria City, Virginia",263.0
"Bristol City, Virginia",50.0
"Buena Vista City, Virginia",6.0
"Charlottesville City, Virginia",84.0
"Chesapeake City, Virginia",519.0
"Colonial Heights City, Virginia",25.0
"Covington City, Virginia",3.0
"Danville City, Virginia",100.0
"Emporia City, Virginia",22.0
"Fairfax City, Virginia",12.0
"Falls Church City, Virginia",12.0
"Franklin City, Virginia",26.0
"Fredericksburg City, Virginia",79.0
"Galax City, Virginia",4.0
"Hampton City, Virginia",563.0
"Harrisonburg City, Virginia",82.0
"Hopewell City, Virginia",110.0
"Lexington City, Virginia",6.0
"Lynchburg City, Virginia",152.0
"Manassas City, Virginia",37.0
"Manassas Park City, Virginia",9.0
"Martinsville City, Virginia",31.0
"Newport News City, Virginia",742.0
"Norfolk City, Virginia",0.0
"Norton City, Virginia",4.0
"Petersburg City, Virginia",189.0
"Poquoson City, Virginia",5.0
"Portsmouth City, Virginia",555.0
"Radford City, Virginia",24.0
"Richmond City, Virginia",0.0
"Roanoke City, Virginia",486.0
"Salem City, Virginia",33.0
"Staunton City, Virginia",43.0
"Suffolk City, Virginia",245.0
"Virginia Beach City, Virginia",844.0
"Waynesboro City, Virginia",57.0
"Williamsburg City, Virginia",22.0
"Winchester City, Virginia",42.0
"Adams County, Washington",15.0
"Asotin County, Washington",11.0
"Benton County, Washington",286.0
"Chelan County, Washington",60.0
"Clallam County, Washington",50.0
"Clark County, Washington",568.0
"Columbia County, Washington",4.0
"Cowlitz County, Washington",94.0
"Douglas County, Washington",29.0
"Ferry County, Washington",8.0
"Franklin County, Washington",182.0
"Garfield County, Washington",1.0
"Grant County, Washington",103.0
"Grays Harbor County, Washington",55.0
"Island County, Washington",34.0
"Jefferson County, Washington",14.0
"King County, Washington",0.0
"Kitsap County, Washington",280.0
"Kittitas County, Washington",44.0
"Klickitat County, Washington",16.0
"Lewis County, Washington",55.0
"Lincoln County, Washington",10.0
"Mason County, Washington",48.0
"Okanogan County, Washington",50.0
"Pacific County, Washington",11.0
"Pend Oreille County, Washington",20.0
"Pierce County, Washington",0.0
"San Juan County, Washington",9.0
"Skagit County, Washington",89.0
"Skamania County, Washington",6.0
"Snohomish County, Washington",893.0
"Spokane County, Washington",0.0
"Stevens County, Washington",30.0
"Thurston County, Washington",263.0
"Wahkiakum County, Washington",1.0
"Walla Walla County, Washington",41.0
"Whatcom County, Washington",222.0
"Whitman County, Washington",42.0
"Yakima County, Washington",559.0
"Barbour County, West Virginia",10.0
"Berkeley County, West Virginia",92.0
"Boone County, West Virginia",7.0
"Braxton County, West Virginia",2.0
"Brooke County, West Virginia",12.0
"Cabell County, West Virginia",199.0
"Calhoun County, West Virginia",0.0
"Clay County, West Virginia",2.0
"Doddridge County, West Virginia",4.0
"Fayette County, West Virginia",31.0
"Gilmer County, West Virginia",0.0
"Grant County, West Virginia",2.0
"Greenbrier County, West Virginia",6.0
"Hampshire County, West Virginia",5.0
"Hancock County, West Virginia",27.0
"Hardy County, West Virginia",1.0
"Harrison County, West Virginia",35.0
"Jackson County, West Virginia",7.0
"Jefferson County, West Virginia",20.0
"Kanawha County, West Virginia",256.0
"Lewis County, West Virginia",4.0
"Lincoln County, West Virginia",7.0
"Logan County, West Virginia",11.0
"Mcdowell County, West Virginia",3.0
"Marion County, West Virginia",24.0
"Marshall County, West Virginia",9.0
"Mason County, West Virginia",11.0
"Mercer County, West Virginia",56.0
"Mineral County, West Virginia",8.0
"Mingo County, West Virginia",9.0
"Monongalia County, West Virginia",89.0
"Monroe County, West Virginia",3.0
"Morgan County, West Virginia",10.0
"Nicholas County, West Virginia",7.0
"Ohio County, West Virginia",21.0
"Pendleton County, West Virginia",0.0
"Pleasants County, West Virginia",1.0
"Pocahontas County, West Virginia",1.0
"Preston County, West Virginia",6.0
"Putnam County, West Virginia",22.0
"Raleigh County, West Virginia",114.0
"Randolph County, West Virginia",16.0
"Ritchie County, West Virginia",5.0
"Roane County, West Virginia",1.0
"Summers County, West Virginia",5.0
"Taylor County, West Virginia",4.0
"Tucker County, West Virginia",0.0
"Tyler County, West Virginia",2.0
"Upshur County, West Virginia",10.0
"Wayne County, West Virginia",14.0
"Webster County, West Virginia",2.0
"Wetzel County, West Virginia",4.0
"Wirt County, West Virginia",4.0
"Wood County, West Virginia",53.0
"Wyoming County, West Virginia",1.0
"Adams County, Wisconsin",5.0
"Ashland County, Wisconsin",4.0
"Barron County, Wisconsin",18.0
"Bayfield County, Wisconsin",1.0
"Brown County, Wisconsin",281.0
"Buffalo County, Wisconsin",2.0
"Burnett County, Wisconsin",4.0
"Calumet County, Wisconsin",13.0
"Chippewa County, Wisconsin",40.0
"Clark County, Wisconsin",5.0
"Columbia County, Wisconsin",18.0
"Crawford County, Wisconsin",3.0
"Dane County, Wisconsin",665.0
"Dodge County, Wisconsin",19.0
"Door County, Wisconsin",4.0
"Douglas County, Wisconsin",31.0
"Dunn County, Wisconsin",21.0
"Eau Claire County, Wisconsin",78.0
"Florence County, Wisconsin",0.0
"Fond Du Lac County, Wisconsin",95.0
"Forest County, Wisconsin",5.0
"Grant County, Wisconsin",28.0
"Green County, Wisconsin",7.0
"Green Lake County, Wisconsin",4.0
"Iowa County, Wisconsin",4.0
"Iron County, Wisconsin",0.0
"Jackson County, Wisconsin",11.0
"Jefferson County, Wisconsin",27.0
"Juneau County, Wisconsin",10.0
"Kenosha County, Wisconsin",187.0
"Kewaunee County, Wisconsin",6.0
"La Crosse County, Wisconsin",124.0
"Lafayette County, Wisconsin",2.0
"Langlade County, Wisconsin",4.0
"Lincoln County, Wisconsin",7.0
"Manitowoc County, Wisconsin",31.0
"Marathon County, Wisconsin",59.0
"Marinette County, Wisconsin",9.0
"Marquette County, Wisconsin",3.0
"Menominee County, Wisconsin",12.0
"Milwaukee County, Wisconsin",0.0
"Monroe County, Wisconsin",28.0
"Oconto County, Wisconsin",5.0
"Oneida County, Wisconsin",9.0
"Outagamie County, Wisconsin",78.0
"Ozaukee County, Wisconsin",20.0
"Pepin County, Wisconsin",0.0
"Pierce County, Wisconsin",8.0
"Polk County, Wisconsin",7.0
"Portage County, Wisconsin",9.0
"Price County, Wisconsin",1.0
"Racine County, Wisconsin",440.0
"Richland County, Wisconsin",9.0
"Rock County, Wisconsin",288.0
"Rusk County, Wisconsin",5.0
"St. Croix County, Wisconsin",27.0
"Sauk County, Wisconsin",35.0
"Sawyer County, Wisconsin",7.0
"Shawano County, Wisconsin",20.0
"Sheboygan County, Wisconsin",60.0
"Taylor County, Wisconsin",3.0
"Trempealeau County, Wisconsin",11.0
"Vernon County, Wisconsin",7.0
"Vilas County, Wisconsin",4.0
"Walworth County, Wisconsin",48.0
"Washburn County, Wisconsin",5.0
"Washington County, Wisconsin",49.0
"Waukesha County, Wisconsin",143.0
"Waupaca County, Wisconsin",7.0
"Waushara County, Wisconsin",5.0
"Winnebago County, Wisconsin",162.0
"Wood County, Wisconsin",18.0
"Albany County, Wyoming",8.0
"Big Horn County, Wyoming",3.0
"Campbell County, Wyoming",21.0
"Carbon County, Wyoming",1.0
"Converse County, Wyoming",5.0
"Crook County, Wyoming",0.0
"Fremont County, Wyoming",52.0
"Goshen County, Wyoming",1.0
"Hot Springs County, Wyoming",0.0
"Johnson County, Wyoming",0.0
"Laramie County, Wyoming",106.0
"Lincoln County, Wyoming",3.0
"Natrona County, Wyoming",74.0
"Niobrara County, Wyoming",0.0
"Park County, Wyoming",4.0
"Platte County, Wyoming",1.0
"Sheridan County, Wyoming",4.0
"Sublette County, Wyoming",1.0
"Sweetwater County, Wyoming",7.0
"Teton County, Wyoming",11.0
"Uinta County, Wyoming",5.0
"Washakie County, Wyoming",1.0
"Weston County, Wyoming",2.0
American Samoa,15.0
Guam,329.0
Northern Mariana Islands,17.0
"Adjuntas Municipio, Puerto Rico",2.0
"Aguada Municipio, Puerto Rico",4.0
"Aguadilla Municipio, Puerto Rico",11.0
"Aguas Buenas Municipio, Puerto Rico",13.0
"Aibonito Municipio, Puerto Rico",5.0
"Añasco Municipio, Puerto Rico",6.0
"Arecibo Municipio, Puerto Rico",14.0
"Arroyo Municipio, Puerto Rico",3.0
"Barceloneta Municipio, Puerto Rico",2.0
"Barranquitas Municipio, Puerto Rico",6.0
"Bayamón Municipio, Puerto Rico",88.0
"Cabo Rojo Municipio, Puerto Rico",6.0
"Caguas Municipio, Puerto Rico",72.0
"Camuy Municipio, Puerto Rico",4.0
"Canóvanas Municipio, Puerto Rico",10.0
"Carolina Municipio, Puerto Rico",114.0
"Cataño Municipio, Puerto Rico",8.0
"Cayey Municipio, Puerto Rico",8.0
"Ceiba Municipio, Puerto Rico",2.0
"Ciales Municipio, Puerto Rico",3.0
"Cidra Municipio, Puerto Rico",9.0
"Coamo Municipio, Puerto Rico",8.0
"Comerío Municipio, Puerto Rico",4.0
"Corozal Municipio, Puerto Rico",6.0
"Culebra Municipio, Puerto Rico",1.0
"Dorado Municipio, Puerto Rico",12.0
"Fajardo Municipio, Puerto Rico",5.0
"Florida Municipio, Puerto Rico",1.0
"Guánica Municipio, Puerto Rico",3.0
"Guayama Municipio, Puerto Rico",7.0
"Guayanilla Municipio, Puerto Rico",3.0
"Guaynabo Municipio, Puerto Rico",31.0
"Gurabo Municipio, Puerto Rico",18.0
"Hatillo Municipio, Puerto Rico",4.0
"Hormigueros Municipio, Puerto Rico",0.0
"Humacao Municipio, Puerto Rico",16.0
"Isabela Municipio, Puerto Rico",6.0
"Jayuya Municipio, Puerto Rico",0.0
"Juana Díaz Municipio, Puerto Rico",5.0
"Juncos Municipio, Puerto Rico",10.0
"Lajas Municipio, Puerto Rico",1.0
"Lares Municipio, Puerto Rico",1.0
"Las Marías Municipio, Puerto Rico",1.0
"Las Piedras Municipio, Puerto Rico",9.0
"Loíza Municipio, Puerto Rico",10.0
"Luquillo Municipio, Puerto Rico",8.0
"Manatí Municipio, Puerto Rico",8.0
"Maricao Municipio, Puerto Rico",2.0
"Maunabo Municipio, Puerto Rico",2.0
"Mayagüez Municipio, Puerto Rico",30.0
"Moca Municipio, Puerto Rico",6.0
"Morovis Municipio, Puerto Rico",4.0
"Naguabo Municipio, Puerto Rico",5.0
"Naranjito Municipio, Puerto Rico",1.0
"Orocovis Municipio, Puerto Rico",1.0
"Patillas Municipio, Puerto Rico",3.0
"Peñuelas Municipio, Puerto Rico",1.0
"Ponce Municipio, Puerto Rico",33.0
"Quebradillas Municipio, Puerto Rico",2.0
"Rincón Municipio, Puerto Rico",3.0
"Río Grande Municipio, Puerto Rico",14.0
"Sabana Grande Municipio, Puerto Rico",4.0
"Salinas Municipio, Puerto Rico",4.0
"San Germán Municipio, Puerto Rico",2.0
"San Juan Municipio, Puerto Rico",251.0
"San Lorenzo Municipio, Puerto Rico",17.0
"San Sebastián Municipio, Puerto Rico",5.0
"Santa Isabel Municipio, Puerto Rico",2.0
"Toa Alta Municipio, Puerto Rico",23.0
"Toa Baja Municipio, Puerto Rico",31.0
"Trujillo Alto Municipio, Puerto Rico",21.0
"Utuado Municipio, Puerto Rico",0.0
"Vega Alta Municipio, Puerto Rico",4.0
"Vega Baja Municipio, Puerto Rico",11.0
"Vieques Municipio, Puerto Rico",1.0
"Villalba Municipio, Puerto Rico",8.0
"Yabucoa Municipio, Puerto Rico",6.0
"Yauco Municipio, Puerto Rico",4.0
U.S. Virgin Islands,44.0
