Geography,Cases
"Jones County, North Carolina",3
"Lee County, North Carolina",3
"Lenoir County, North Carolina",19
"Lincoln County, North Carolina",10
"Mcdowell County, North Carolina",22
"Macon County, North Carolina",5
"Madison County, North Carolina",4
"Martin County, North Carolina",4
"Mecklenburg County, North Carolina",498
"Mitchell County, North Carolina",0
"Montgomery County, North Carolina",3
"Moore County, North Carolina",10
"Nash County, North Carolina",36
"New Hanover County, North Carolina",36
"Northampton County, North Carolina",6
"Onslow County, North Carolina",12
"Orange County, North Carolina",19
"Pamlico County, North Carolina",1
"Pasquotank County, North Carolina",4
"Pender County, North Carolina",5
"Perquimans County, North Carolina",0
"Person County, North Carolina",4
"Pitt County, North Carolina",47
"Polk County, North Carolina",0
"Randolph County, North Carolina",11
"Richmond County, North Carolina",23
"Robeson County, North Carolina",62
"Rockingham County, North Carolina",7
"Rowan County, North Carolina",31
"Rutherford County, North Carolina",26
"Sampson County, North Carolina",9
"Scotland County, North Carolina",6
"Stanly County, North Carolina",5
"Stokes County, North Carolina",2
"Surry County, North Carolina",8
"Swain County, North Carolina",0
"Transylvania County, North Carolina",0
"Tyrrell County, North Carolina",0
"Union County, North Carolina",34
"Vance County, North Carolina",12
"Wake County, North Carolina",249
"Warren County, North Carolina",6
"Washington County, North Carolina",0
"Watauga County, North Carolina",1
"Wayne County, North Carolina",32
"Wilkes County, North Carolina",4
"Wilson County, North Carolina",32
"Yadkin County, North Carolina",4
"Yancey County, North Carolina",0
"Adams County, North Dakota",0
"Barnes County, North Dakota",1
"Benson County, North Dakota",1
"Billings County, North Dakota",1
"Bottineau County, North Dakota",0
"Bowman County, North Dakota",0
"Burke County, North Dakota",0
"Burleigh County, North Dakota",8
"Cass County, North Dakota",20
"Cavalier County, North Dakota",0
"Dickey County, North Dakota",0
"Divide County, North Dakota",0
"Dunn County, North Dakota",0
"Eddy County, North Dakota",0
"Emmons County, North Dakota",0
"Foster County, North Dakota",0
"Golden Valley County, North Dakota",0
"Grand Forks County, North Dakota",1
"Grant County, North Dakota",0
"Griggs County, North Dakota",0
"Hettinger County, North Dakota",0
"Kidder County, North Dakota",0
"Lamoure County, North Dakota",0
"Logan County, North Dakota",0
"Mchenry County, North Dakota",0
"Mcintosh County, North Dakota",0
"Mckenzie County, North Dakota",6
"Mclean County, North Dakota",0
"Mercer County, North Dakota",0
"Morton County, North Dakota",10
"Mountrail County, North Dakota",3
"Nelson County, North Dakota",0
"Oliver County, North Dakota",0
"Pembina County, North Dakota",1
"Pierce County, North Dakota",0
"Ramsey County, North Dakota",1
"Ransom County, North Dakota",0
"Renville County, North Dakota",0
"Richland County, North Dakota",1
"Rolette County, North Dakota",0
"Sargent County, North Dakota",0
"Sheridan County, North Dakota",0
"Sioux County, North Dakota",5
"Slope County, North Dakota",0
"Stark County, North Dakota",2
"Steele County, North Dakota",0
"Stutsman County, North Dakota",0
"Towner County, North Dakota",0
"Traill County, North Dakota",0
"Walsh County, North Dakota",0
"Ward County, North Dakota",1
"Wells County, North Dakota",0
"Williams County, North Dakota",2
"Adams County, Ohio",0
"Allen County, Ohio",24
"Ashland County, Ohio",1
"Ashtabula County, Ohio",4
"Athens County, Ohio",3
"Auglaize County, Ohio",0
"Belmont County, Ohio",0
"Brown County, Ohio",2
"Butler County, Ohio",61
"Carroll County, Ohio",3
"Champaign County, Ohio",7
"Clark County, Ohio",59
"Clermont County, Ohio",6
"Clinton County, Ohio",5
"Columbiana County, Ohio",3
"Coshocton County, Ohio",1
"Crawford County, Ohio",1
"Cuyahoga County, Ohio",353
"Darke County, Ohio",4
"Defiance County, Ohio",0
"Delaware County, Ohio",29
"Erie County, Ohio",4
"Fairfield County, Ohio",20
"Fayette County, Ohio",6
"Franklin County, Ohio",853
"Fulton County, Ohio",3
"Gallia County, Ohio",2
"Geauga County, Ohio",3
"Greene County, Ohio",19
"Guernsey County, Ohio",2
"Hamilton County, Ohio",214
"Hancock County, Ohio",2
"Hardin County, Ohio",6
"Harrison County, Ohio",0
"Henry County, Ohio",0
"Highland County, Ohio",2
"Hocking County, Ohio",1
"Holmes County, Ohio",0
"Huron County, Ohio",8
"Jackson County, Ohio",2
"Jefferson County, Ohio",4
"Knox County, Ohio",3
"Lake County, Ohio",12
"Lawrence County, Ohio",10
"Licking County, Ohio",27
"Logan County, Ohio",7
"Lorain County, Ohio",28
"Lucas County, Ohio",66
"Madison County, Ohio",8
"Mahoning County, Ohio",21
"Marion County, Ohio",10
"Medina County, Ohio",3
"Meigs County, Ohio",1
"Mercer County, Ohio",2
"Miami County, Ohio",7
"Monroe County, Ohio",0
"Montgomery County, Ohio",120
"Morgan County, Ohio",2
"Morrow County, Ohio",3
"Muskingum County, Ohio",14
"Noble County, Ohio",1
"Ottawa County, Ohio",1
"Paulding County, Ohio",0
"Perry County, Ohio",1
"Pickaway County, Ohio",30
"Pike County, Ohio",4
"Portage County, Ohio",10
"Preble County, Ohio",6
"Putnam County, Ohio",1
"Richland County, Ohio",3
"Ross County, Ohio",7
"Sandusky County, Ohio",0
"Scioto County, Ohio",4
"Seneca County, Ohio",2
"Shelby County, Ohio",3
"Stark County, Ohio",55
"Summit County, Ohio",142
"Trumbull County, Ohio",12
"Tuscarawas County, Ohio",3
"Union County, Ohio",10
"Van Wert County, Ohio",2
"Vinton County, Ohio",1
"Warren County, Ohio",13
"Washington County, Ohio",15
"Wayne County, Ohio",6
"Williams County, Ohio",1
"Wood County, Ohio",8
"Wyandot County, Ohio",0
"Adair County, Oklahoma",36
"Alfalfa County, Oklahoma",0
"Atoka County, Oklahoma",6
"Beaver County, Oklahoma",0
"Beckham County, Oklahoma",9
"Blaine County, Oklahoma",3
"Bryan County, Oklahoma",28
"Caddo County, Oklahoma",21
"Canadian County, Oklahoma",19
"Carter County, Oklahoma",16
"Cherokee County, Oklahoma",30
"Choctaw County, Oklahoma",4
"Cimarron County, Oklahoma",0
"Cleveland County, Oklahoma",54
"Coal County, Oklahoma",1
"Comanche County, Oklahoma",66
"Cotton County, Oklahoma",1
"Craig County, Oklahoma",4
"Creek County, Oklahoma",11
"Custer County, Oklahoma",16
"Delaware County, Oklahoma",8
"Dewey County, Oklahoma",0
"Ellis County, Oklahoma",0
"Garfield County, Oklahoma",6
"Garvin County, Oklahoma",6
"Grady County, Oklahoma",3
"Grant County, Oklahoma",0
"Greer County, Oklahoma",0
"Harmon County, Oklahoma",1
"Harper County, Oklahoma",0
"Haskell County, Oklahoma",3
"Hughes County, Oklahoma",6
"Jackson County, Oklahoma",3
"Jefferson County, Oklahoma",0
"Johnston County, Oklahoma",3
"Kay County, Oklahoma",7
"Kingfisher County, Oklahoma",0
"Kiowa County, Oklahoma",0
"Latimer County, Oklahoma",0
"Le Flore County, Oklahoma",8
"Lincoln County, Oklahoma",8
"Logan County, Oklahoma",7
"Love County, Oklahoma",4
"Mcclain County, Oklahoma",4
"Mccurtain County, Oklahoma",17
"Mcintosh County, Oklahoma",4
"Major County, Oklahoma",0
"Marshall County, Oklahoma",5
"Mayes County, Oklahoma",25
"Murray County, Oklahoma",5
"Muskogee County, Oklahoma",32
"Noble County, Oklahoma",1
"Nowata County, Oklahoma",0
"Okfuskee County, Oklahoma",7
"Oklahoma County, Oklahoma",388
"Okmulgee County, Oklahoma",5
"Osage County, Oklahoma",14
"Ottawa County, Oklahoma",8
"Pawnee County, Oklahoma",0
"Payne County, Oklahoma",10
"Pittsburg County, Oklahoma",9
"Pontotoc County, Oklahoma",9
"Pottawatomie County, Oklahoma",14
"Pushmataha County, Oklahoma",4
"Roger Mills County, Oklahoma",0
"Rogers County, Oklahoma",7
"Seminole County, Oklahoma",15
"Sequoyah County, Oklahoma",19
"Stephens County, Oklahoma",8
"Texas County, Oklahoma",4
"Tillman County, Oklahoma",4
"Tulsa County, Oklahoma",235
"Wagoner County, Oklahoma",17
"Washington County, Oklahoma",4
"Washita County, Oklahoma",3
"Woods County, Oklahoma",1
"Woodward County, Oklahoma",2
"Baker County, Oregon",3
"Benton County, Oregon",17
"Clackamas County, Oregon",85
"Clatsop County, Oregon",4
"Columbia County, Oregon",6
"Coos County, Oregon",8
"Crook County, Oregon",0
"Curry County, Oregon",2
"Deschutes County, Oregon",16
"Douglas County, Oregon",19
"Gilliam County, Oregon",1
"Grant County, Oregon",1
"Harney County, Oregon",3
"Hood River County, Oregon",2
"Jackson County, Oregon",27
"Jefferson County, Oregon",16
"Josephine County, Oregon",7
"Klamath County, Oregon",7
"Lake County, Oregon",0
"Lane County, Oregon",171
"Lincoln County, Oregon",7
"Linn County, Oregon",26
"Malheur County, Oregon",5
"Marion County, Oregon",160
"Morrow County, Oregon",0
"Multnomah County, Oregon",369
"Polk County, Oregon",16
"Sherman County, Oregon",0
"Tillamook County, Oregon",1
"Umatilla County, Oregon",18
"Union County, Oregon",4
"Wallowa County, Oregon",0
"Wasco County, Oregon",4
"Washington County, Oregon",104
"Wheeler County, Oregon",0
"Yamhill County, Oregon",8
"Adams County, Pennsylvania",3
"Allegheny County, Pennsylvania",116
"Armstrong County, Pennsylvania",0
"Beaver County, Pennsylvania",1
"Bedford County, Pennsylvania",0
"Berks County, Pennsylvania",36
"Blair County, Pennsylvania",4
"Bradford County, Pennsylvania",2
"Bucks County, Pennsylvania",38
"Butler County, Pennsylvania",6
"Cambria County, Pennsylvania",6
"Cameron County, Pennsylvania",0
"Carbon County, Pennsylvania",7
"Centre County, Pennsylvania",13
"Chester County, Pennsylvania",48
"Clarion County, Pennsylvania",0
"Clearfield County, Pennsylvania",6
"Clinton County, Pennsylvania",0
"Columbia County, Pennsylvania",5
"Crawford County, Pennsylvania",3
"Cumberland County, Pennsylvania",13
"Dauphin County, Pennsylvania",59
"Delaware County, Pennsylvania",96
"Elk County, Pennsylvania",3
"Erie County, Pennsylvania",33
"Fayette County, Pennsylvania",6
"Forest County, Pennsylvania",0
"Franklin County, Pennsylvania",10
"Fulton County, Pennsylvania",0
"Greene County, Pennsylvania",1
"Huntingdon County, Pennsylvania",3
"Indiana County, Pennsylvania",1
"Jefferson County, Pennsylvania",1
"Juniata County, Pennsylvania",1
"Lackawanna County, Pennsylvania",14
"Lancaster County, Pennsylvania",40
"Lawrence County, Pennsylvania",3
"Lebanon County, Pennsylvania",7
"Lehigh County, Pennsylvania",33
"Luzerne County, Pennsylvania",35
"Lycoming County, Pennsylvania",13
"Mckean County, Pennsylvania",0
"Mercer County, Pennsylvania",3
"Mifflin County, Pennsylvania",1
"Monroe County, Pennsylvania",12
"Montgomery County, Pennsylvania",44
"Montour County, Pennsylvania",3
"Northampton County, Pennsylvania",13
"Northumberland County, Pennsylvania",6
"Perry County, Pennsylvania",2
"Philadelphia County, Pennsylvania",582
"Pike County, Pennsylvania",0
"Potter County, Pennsylvania",0
"Schuylkill County, Pennsylvania",6
"Snyder County, Pennsylvania",0
"Somerset County, Pennsylvania",3
"Sullivan County, Pennsylvania",0
"Susquehanna County, Pennsylvania",0
"Tioga County, Pennsylvania",1
"Union County, Pennsylvania",4
"Venango County, Pennsylvania",0
"Warren County, Pennsylvania",0
"Washington County, Pennsylvania",7
"Wayne County, Pennsylvania",1
"Westmoreland County, Pennsylvania",3
"Wyoming County, Pennsylvania",0
"York County, Pennsylvania",40
"Bristol County, Rhode Island",3
"Kent County, Rhode Island",14
"Newport County, Rhode Island",3
"Providence County, Rhode Island",107
"Washington County, Rhode Island",6
"Abbeville County, South Carolina",2
"Aiken County, South Carolina",34
"Allendale County, South Carolina",1
"Anderson County, South Carolina",56
"Bamberg County, South Carolina",1
"Barnwell County, South Carolina",1
"Beaufort County, South Carolina",7
"Berkeley County, South Carolina",21
"Calhoun County, South Carolina",1
"Charleston County, South Carolina",86
"Cherokee County, South Carolina",39
"Chester County, South Carolina",3
"Chesterfield County, South Carolina",5
"Clarendon County, South Carolina",5
"Colleton County, South Carolina",9
"Darlington County, South Carolina",17
"Dillon County, South Carolina",5
"Dorchester County, South Carolina",22
"Edgefield County, South Carolina",10
"Fairfield County, South Carolina",3
"Florence County, South Carolina",59
"Georgetown County, South Carolina",10
"Greenville County, South Carolina",121
"Greenwood County, South Carolina",24
"Hampton County, South Carolina",1
"Horry County, South Carolina",50
"Jasper County, South Carolina",0
"Kershaw County, South Carolina",8
"Lancaster County, South Carolina",7
"Laurens County, South Carolina",9
"Lee County, South Carolina",5
"Lexington County, South Carolina",36
"Mccormick County, South Carolina",4
"Marion County, South Carolina",6
"Marlboro County, South Carolina",7
"Newberry County, South Carolina",3
"Oconee County, South Carolina",11
"Orangeburg County, South Carolina",15
"Pickens County, South Carolina",26
"Richland County, South Carolina",135
"Saluda County, South Carolina",0
"Spartanburg County, South Carolina",83
"Sumter County, South Carolina",37
"Union County, South Carolina",5
"Williamsburg County, South Carolina",4
"York County, South Carolina",39
"Aurora County, South Dakota",0
"Beadle County, South Dakota",2
"Bennett County, South Dakota",13
"Bon Homme County, South Dakota",1
"Brookings County, South Dakota",1
"Brown County, South Dakota",4
"Brule County, South Dakota",1
"Buffalo County, South Dakota",11
"Butte County, South Dakota",2
"Campbell County, South Dakota",0
"Charles Mix County, South Dakota",2
"Clark County, South Dakota",0
"Clay County, South Dakota",3
"Codington County, South Dakota",0
"Corson County, South Dakota",21
"Custer County, South Dakota",1
"Davison County, South Dakota",1
"Day County, South Dakota",1
"Deuel County, South Dakota",0
"Dewey County, South Dakota",69
"Douglas County, South Dakota",0
"Edmunds County, South Dakota",0
"Fall River County, South Dakota",2
"Faulk County, South Dakota",0
"Grant County, South Dakota",0
"Gregory County, South Dakota",0
"Haakon County, South Dakota",1
"Hamlin County, South Dakota",0
"Hand County, South Dakota",0
"Hanson County, South Dakota",0
"Harding County, South Dakota",0
"Hughes County, South Dakota",11
"Hutchinson County, South Dakota",0
"Hyde County, South Dakota",2
"Jackson County, South Dakota",17
"Jerauld County, South Dakota",0
"Jones County, South Dakota",2
"Kingsbury County, South Dakota",0
"Lake County, South Dakota",2
"Lawrence County, South Dakota",3
"Lincoln County, South Dakota",1
"Lyman County, South Dakota",10
"Mccook County, South Dakota",0
"Mcpherson County, South Dakota",0
"Marshall County, South Dakota",0
"Meade County, South Dakota",8
"Mellette County, South Dakota",4
"Miner County, South Dakota",0
"Minnehaha County, South Dakota",152
"Moody County, South Dakota",2
"Oglala Lakota County, South Dakota",115
"Pennington County, South Dakota",192
"Perkins County, South Dakota",0
"Potter County, South Dakota",0
"Roberts County, South Dakota",3
"Sanborn County, South Dakota",0
"Spink County, South Dakota",0
"Stanley County, South Dakota",0
"Sully County, South Dakota",0
"Todd County, South Dakota",79
"Tripp County, South Dakota",7
"Turner County, South Dakota",1
"Union County, South Dakota",3
"Walworth County, South Dakota",2
"Yankton County, South Dakota",6
"Ziebach County, South Dakota",9
"Anderson County, Tennessee",2
"Bedford County, Tennessee",8
"Benton County, Tennessee",5
"Bledsoe County, Tennessee",5
"Blount County, Tennessee",11
"Bradley County, Tennessee",20
"Campbell County, Tennessee",4
"Cannon County, Tennessee",2
"Carroll County, Tennessee",3
"Carter County, Tennessee",6
"Cheatham County, Tennessee",2
"Chester County, Tennessee",1
"Claiborne County, Tennessee",2
"Clay County, Tennessee",1
"Cocke County, Tennessee",7
"Coffee County, Tennessee",1
"Crockett County, Tennessee",0
"Cumberland County, Tennessee",5
"Davidson County, Tennessee",142
"Decatur County, Tennessee",1
"Dekalb County, Tennessee",3
"Dickson County, Tennessee",4
"Dyer County, Tennessee",18
"Fayette County, Tennessee",1
"Fentress County, Tennessee",2
"Franklin County, Tennessee",3
"Gibson County, Tennessee",15
"Giles County, Tennessee",4
"Grainger County, Tennessee",0
"Greene County, Tennessee",3
"Grundy County, Tennessee",0
"Hamblen County, Tennessee",4
"Hamilton County, Tennessee",106
"Hancock County, Tennessee",0
"Hardeman County, Tennessee",3
"Hardin County, Tennessee",8
"Hawkins County, Tennessee",5
"Haywood County, Tennessee",5
"Henderson County, Tennessee",1
"Henry County, Tennessee",7
"Hickman County, Tennessee",1
"Houston County, Tennessee",0
"Humphreys County, Tennessee",1
"Jackson County, Tennessee",2
"Jefferson County, Tennessee",4
"Johnson County, Tennessee",1
"Knox County, Tennessee",50
"Lake County, Tennessee",2
"Lauderdale County, Tennessee",2
"Lawrence County, Tennessee",2
"Lewis County, Tennessee",0
"Lincoln County, Tennessee",11
"Loudon County, Tennessee",3
"Mcminn County, Tennessee",3
"Mcnairy County, Tennessee",7
"Macon County, Tennessee",2
"Madison County, Tennessee",9
"Marion County, Tennessee",7
"Marshall County, Tennessee",3
"Maury County, Tennessee",17
"Meigs County, Tennessee",1
"Monroe County, Tennessee",8
"Montgomery County, Tennessee",29
"Moore County, Tennessee",0
"Morgan County, Tennessee",0
"Obion County, Tennessee",3
"Overton County, Tennessee",4
"Perry County, Tennessee",0
"Pickett County, Tennessee",0
"Polk County, Tennessee",3
"Putnam County, Tennessee",30
"Rhea County, Tennessee",5
"Roane County, Tennessee",0
"Robertson County, Tennessee",4
"Rutherford County, Tennessee",56
"Scott County, Tennessee",0
"Sequatchie County, Tennessee",1
"Sevier County, Tennessee",5
"Shelby County, Tennessee",354
"Smith County, Tennessee",0
"Stewart County, Tennessee",0
"Sullivan County, Tennessee",9
"Sumner County, Tennessee",15
"Tipton County, Tennessee",1
"Trousdale County, Tennessee",0
"Unicoi County, Tennessee",1
"Union County, Tennessee",1
"Van Buren County, Tennessee",1
"Warren County, Tennessee",5
"Washington County, Tennessee",11
"Wayne County, Tennessee",2
"Weakley County, Tennessee",5
"White County, Tennessee",9
"Williamson County, Tennessee",7
"Wilson County, Tennessee",9
"Anderson County, Texas",7
"Andrews County, Texas",4
"Angelina County, Texas",6
"Aransas County, Texas",4
"Archer County, Texas",1
"Armstrong County, Texas",1
"Atascosa County, Texas",6
"Austin County, Texas",3
"Bailey County, Texas",0
"Bandera County, Texas",1
"Bastrop County, Texas",10
"Baylor County, Texas",0
"Bee County, Texas",2
"Bell County, Texas",62
"Bexar County, Texas",503
"Blanco County, Texas",0
"Borden County, Texas",0
"Bosque County, Texas",2
"Bowie County, Texas",23
"Brazoria County, Texas",13
"Brazos County, Texas",31
"Brewster County, Texas",1
"Briscoe County, Texas",0
"Brooks County, Texas",2
"Brown County, Texas",1
"Burleson County, Texas",3
"Burnet County, Texas",7
"Caldwell County, Texas",7
"Calhoun County, Texas",0
"Callahan County, Texas",0
"Cameron County, Texas",16
"Camp County, Texas",2
"Carson County, Texas",0
"Cass County, Texas",6
"Castro County, Texas",1
"Chambers County, Texas",0
"Cherokee County, Texas",3
"Childress County, Texas",0
"Clay County, Texas",1
"Cochran County, Texas",0
"Coke County, Texas",1
"Coleman County, Texas",1
"Collin County, Texas",50
"Collingsworth County, Texas",0
"Colorado County, Texas",1
"Comal County, Texas",14
"Comanche County, Texas",0
"Concho County, Texas",1
"Cooke County, Texas",2
"Coryell County, Texas",1
"Cottle County, Texas",0
"Crane County, Texas",0
"Crockett County, Texas",0
"Crosby County, Texas",5
"Culberson County, Texas",0
"Dallam County, Texas",2
"Dallas County, Texas",308
"Dawson County, Texas",1
"Deaf Smith County, Texas",1
"Delta County, Texas",0
"Denton County, Texas",48
"Dewitt County, Texas",1
"Dickens County, Texas",1
"Dimmit County, Texas",0
"Donley County, Texas",0
"Duval County, Texas",0
"Eastland County, Texas",1
"Ector County, Texas",37
"Edwards County, Texas",0
"Ellis County, Texas",6
"El Paso County, Texas",143
"Erath County, Texas",1
"Falls County, Texas",2
"Fannin County, Texas",1
"Fayette County, Texas",0
"Fisher County, Texas",0
"Floyd County, Texas",0
"Foard County, Texas",0
"Fort Bend County, Texas",55
"Franklin County, Texas",0
"Freestone County, Texas",2
"Frio County, Texas",3
"Gaines County, Texas",3
"Galveston County, Texas",26
"Garza County, Texas",0
"Gillespie County, Texas",2
"Glasscock County, Texas",0
"Goliad County, Texas",1
"Gonzales County, Texas",1
"Gray County, Texas",2
"Grayson County, Texas",24
"Gregg County, Texas",24
"Grimes County, Texas",3
"Guadalupe County, Texas",10
"Hale County, Texas",11
"Hall County, Texas",0
"Hamilton County, Texas",1
"Hansford County, Texas",0
"Hardeman County, Texas",0
"Hardin County, Texas",6
"Harris County, Texas","1,081"
"Harrison County, Texas",8
"Hartley County, Texas",0
"Haskell County, Texas",1
"Hays County, Texas",55
"Hemphill County, Texas",0
"Henderson County, Texas",5
"Hidalgo County, Texas",67
"Hill County, Texas",1
"Hockley County, Texas",10
"Hood County, Texas",3
"Hopkins County, Texas",0
"Houston County, Texas",1
"Howard County, Texas",3
"Hudspeth County, Texas",0
"Hunt County, Texas",3
"Hutchinson County, Texas",1
"Irion County, Texas",0
"Jack County, Texas",0
"Jackson County, Texas",0
"Jasper County, Texas",4
"Jeff Davis County, Texas",0
"Jefferson County, Texas",52
"Jim Hogg County, Texas",2
"Jim Wells County, Texas",7
"Johnson County, Texas",10
"Jones County, Texas",2
"Karnes County, Texas",2
"Kaufman County, Texas",17
"Kendall County, Texas",3
"Kenedy County, Texas",0
"Kent County, Texas",0
"Kerr County, Texas",1
"Kimble County, Texas",1
"King County, Texas",0
"Kinney County, Texas",0
"Kleberg County, Texas",3
"Knox County, Texas",0
"Lamar County, Texas",12
"Lamb County, Texas",1
"Lampasas County, Texas",1
"La Salle County, Texas",0
"Lavaca County, Texas",0
"Lee County, Texas",2
"Leon County, Texas",1
"Liberty County, Texas",17
"Limestone County, Texas",0
"Lipscomb County, Texas",0
"Live Oak County, Texas",1
"Llano County, Texas",7
"Loving County, Texas",0
"Lubbock County, Texas",218
"Lynn County, Texas",2
"Mcculloch County, Texas",3
"Mclennan County, Texas",63
"Mcmullen County, Texas",0
"Madison County, Texas",0
"Marion County, Texas",1
"Martin County, Texas",0
"Mason County, Texas",1
"Matagorda County, Texas",6
"Maverick County, Texas",2
"Medina County, Texas",3
"Menard County, Texas",0
"Midland County, Texas",30
"Milam County, Texas",3
"Mills County, Texas",0
"Mitchell County, Texas",0
"Montague County, Texas",1
"Montgomery County, Texas",51
"Moore County, Texas",0
"Morris County, Texas",1
"Motley County, Texas",0
"Nacogdoches County, Texas",0
"Navarro County, Texas",5
"Newton County, Texas",0
"Nolan County, Texas",3
"Nueces County, Texas",83
"Ochiltree County, Texas",0
"Oldham County, Texas",0
"Orange County, Texas",6
"Palo Pinto County, Texas",2
"Panola County, Texas",0
"Parker County, Texas",6
"Parmer County, Texas",0
"Pecos County, Texas",3
"Polk County, Texas",0
"Potter County, Texas",79
"Presidio County, Texas",0
"Rains County, Texas",0
"Randall County, Texas",9
"Reagan County, Texas",0
"Real County, Texas",0
"Red River County, Texas",2
"Reeves County, Texas",1
"Refugio County, Texas",2
"Roberts County, Texas",0
"Robertson County, Texas",3
"Rockwall County, Texas",4
"Runnels County, Texas",3
"Rusk County, Texas",4
"Sabine County, Texas",0
"San Augustine County, Texas",0
"San Jacinto County, Texas",0
"San Patricio County, Texas",16
"San Saba County, Texas",0
"Schleicher County, Texas",0
"Scurry County, Texas",4
"Shackelford County, Texas",0
"Shelby County, Texas",0
"Sherman County, Texas",0
"Smith County, Texas",22
"Somervell County, Texas",0
"Starr County, Texas",1
"Stephens County, Texas",1
"Sterling County, Texas",0
"Stonewall County, Texas",0
"Sutton County, Texas",0
"Swisher County, Texas",1
"Tarrant County, Texas",440
"Taylor County, Texas",33
"Terrell County, Texas",0
"Terry County, Texas",7
"Throckmorton County, Texas",0
"Titus County, Texas",2
"Tom Green County, Texas",42
"Travis County, Texas",416
"Trinity County, Texas",1
"Tyler County, Texas",0
"Upshur County, Texas",5
"Upton County, Texas",0
"Uvalde County, Texas",1
"Val Verde County, Texas",1
"Van Zandt County, Texas",1
"Victoria County, Texas",7
"Walker County, Texas",8
"Waller County, Texas",7
"Ward County, Texas",2
"Washington County, Texas",2
"Webb County, Texas",29
"Wharton County, Texas",6
"Wheeler County, Texas",1
"Wichita County, Texas",20
"Wilbarger County, Texas",0
"Willacy County, Texas",2
"Williamson County, Texas",41
"Wilson County, Texas",9
"Winkler County, Texas",1
"Wise County, Texas",4
"Wood County, Texas",1
"Yoakum County, Texas",1
"Young County, Texas",1
"Zapata County, Texas",0
"Zavala County, Texas",1
"Beaver County, Utah",0
"Box Elder County, Utah",3
"Cache County, Utah",4
"Carbon County, Utah",1
"Daggett County, Utah",0
"Davis County, Utah",19
"Duchesne County, Utah",1
"Emery County, Utah",0
"Garfield County, Utah",0
"Grand County, Utah",1
"Iron County, Utah",2
"Juab County, Utah",0
"Kane County, Utah",0
"Millard County, Utah",0
"Morgan County, Utah",0
"Piute County, Utah",0
"Rich County, Utah",0
"Salt Lake County, Utah",165
"San Juan County, Utah",1
"Sanpete County, Utah",1
"Sevier County, Utah",0
"Summit County, Utah",2
"Tooele County, Utah",0
"Uintah County, Utah",0
"Utah County, Utah",19
"Wasatch County, Utah",2
"Washington County, Utah",9
"Wayne County, Utah",0
"Weber County, Utah",8
"Addison County, Vermont",0
"Bennington County, Vermont",0
"Caledonia County, Vermont",0
"Chittenden County, Vermont",1
"Essex County, Vermont",0
"Franklin County, Vermont",0
"Grand Isle County, Vermont",0
"Lamoille County, Vermont",0
"Orange County, Vermont",0
"Orleans County, Vermont",0
"Rutland County, Vermont",2
"Washington County, Vermont",0
"Windham County, Vermont",0
"Windsor County, Vermont",0
"Accomack County, Virginia",0
"Albemarle County, Virginia",15
"Alleghany County, Virginia",1
"Amelia County, Virginia",1
"Amherst County, Virginia",1
"Appomattox County, Virginia",2
"Arlington County, Virginia",43
"Augusta County, Virginia",9
"Bath County, Virginia",1
"Bedford County, Virginia",2
"Bland County, Virginia",0
"Botetourt County, Virginia",0
"Brunswick County, Virginia",1
"Buchanan County, Virginia",0
"Buckingham County, Virginia",0
"Campbell County, Virginia",2
"Caroline County, Virginia",2
"Carroll County, Virginia",2
"Charles City County, Virginia",1
"Charlotte County, Virginia",0
"Chesterfield County, Virginia",26
"Clarke County, Virginia",0
"Craig County, Virginia",0
"Culpeper County, Virginia",3
"Cumberland County, Virginia",2
"Dickenson County, Virginia",0
"Dinwiddie County, Virginia",4
"Essex County, Virginia",0
"Fairfax County, Virginia",96
"Fauquier County, Virginia",0
"Floyd County, Virginia",2
"Fluvanna County, Virginia",4
"Franklin County, Virginia",2
"Frederick County, Virginia",1
"Giles County, Virginia",1
"Gloucester County, Virginia",3
"Goochland County, Virginia",4
"Grayson County, Virginia",2
"Greene County, Virginia",1
"Greensville County, Virginia",0
"Halifax County, Virginia",2
"Hanover County, Virginia",3
"Henrico County, Virginia",57
"Henry County, Virginia",1
"Highland County, Virginia",0
"Isle Of Wight County, Virginia",3
"James City County, Virginia",6
"King And Queen County, Virginia",0
"King George County, Virginia",2
"King William County, Virginia",1
"Lancaster County, Virginia",0
"Lee County, Virginia",0
"Loudoun County, Virginia",12
"Louisa County, Virginia",1
"Lunenburg County, Virginia",0
"Madison County, Virginia",0
"Mathews County, Virginia",0
"Mecklenburg County, Virginia",2
"Middlesex County, Virginia",0
"Montgomery County, Virginia",3
"Nelson County, Virginia",1
"New Kent County, Virginia",2
"Northampton County, Virginia",0
"Northumberland County, Virginia",0
"Nottoway County, Virginia",1
"Orange County, Virginia",1
"Page County, Virginia",1
"Patrick County, Virginia",1
"Pittsylvania County, Virginia",3
"Powhatan County, Virginia",0
"Prince Edward County, Virginia",5
"Prince George County, Virginia",4
"Prince William County, Virginia",25
"Pulaski County, Virginia",1
"Rappahannock County, Virginia",1
"Richmond County, Virginia",1
"Roanoke County, Virginia",12
"Rockbridge County, Virginia",2
"Rockingham County, Virginia",3
"Russell County, Virginia",1
"Scott County, Virginia",0
"Shenandoah County, Virginia",2
"Smyth County, Virginia",0
"Southampton County, Virginia",0
"Spotsylvania County, Virginia",18
"Stafford County, Virginia",15
"Surry County, Virginia",0
"Sussex County, Virginia",0
"Tazewell County, Virginia",2
